layer,tile_type,max_relative,min_relative,average_relative,geometry_format,element_count,std_dev
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_zero,1.3244102999385334,0.0,0.25763492516728764,RANDOM,6,0.4482304493229156
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,0.6747250999636288,0.0,0.10328312196364922,RANDOM,8,0.20393545067834817
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
4,reports_tile_max,1.870974053704371,0.0,0.3345012657677864,RANDOM,8,0.6012441437669751
